Settle Date;Security;Maturity;Bid Price;Ask Price;Accrued
2022.01.10;D220824;2022.08.24;98.0186;98.091;0
2022.01.10;D221019;2022.10.19;97.4355;97.5323;0
2022.01.10;D221228;2022.12.28;96.1005;96.2361;0
2022.01.11;A231124A07;2023.11.24;103.1391;103.3745;0.789
2022.01.11;A220624A11;2022.06.24;101.5269;101.5864;3.8548
2022.01.11;A281022A11;2028.10.22;111.6415;112.5013;1.4979
2022.01.11;A250624B14;2025.06.24;103.0363;103.3891;3.0288
2022.01.11;A240626B15;2024.06.26;96.8147;97.1279;1.6356
2022.01.11;A311022A15;2031.10.22;88.5394;89.4008;0.7212
2022.01.11;A271027A16;2027.10.27;91.5875;92.2025;0.6247
2022.01.11;A221026B17;2022.10.26;98.7618;98.8603;0.3692
2022.01.11;A261222D17;2026.12.22;91.6488;92.1832;0.1507
2022.01.11;A230726B18;2023.07.26;100.2;100.5257;0.4235
2022.01.11;A381027A18;2038.10.27;78.5787;79.7513;0.6247
2022.01.11;A241024C18;2024.10.24;94.9646;95.2624;0.5411
2022.01.11;A300821A19;2030.08.21;87.9145;88.8186;1.1753
2022.01.11;A220824C19;2022.08.24;98.8838;98.9551;0.5753
2022.01.11;A251126C19;2025.11.26;87.612;87.9967;0.126
2022.01.11;A270422B20;2027.04.22;98.74;99.2;0.4253
2022.01.11;A410425A20;2041.04.25;76.5199;77.6689;2.1452
2022.01.11;A230823C20;2023.08.23;96.4581;96.6077;0.5795
2022.01.11;A290523A20;2029.05.23;83.5088;84.2248;1.2767
2022.01.11;A260422E20;2026.04.22;87.921;88.3776;1.0849
2022.01.11;A330420A20;2033.04.20;78.479;79.4496;1.6397
2022.01.11;A340622A21;2034.06.22;75.9588;77.0563;1.2514
2022.01.11;A290822B21;2029.08.22;97.2236;97.7;0.3403
2022.01.11;A260826F21;2026.08.26;87.0445;87.4942;0.5671
2022.01.11;A510428G21;2051.04.28;83.6989;85.3125;2.8274
2022.01.11;D220504;2022.05.04;99.0671;99.1133;0
2022.01.11;D220629;2022.06.29;98.5155;98.5747;0
2022.01.11;D220824;2022.08.24;98.0152;98.0993;0
2022.01.11;D221019;2022.10.19;97.4295;97.5334;0
2022.01.11;D221228;2022.12.28;96.1562;96.2916;0
2022.01.12;A231124A07;2023.11.24;103.2066;103.3875;0.8055
2022.01.12;A220624A11;2022.06.24;101.5175;101.5767;3.874
2022.01.12;A281022A11;2028.10.22;111.6373;112.4968;1.5164
2022.01.12;A250624B14;2025.06.24;103.0341;103.4509;3.0438
2022.01.12;A240626B15;2024.06.26;96.8627;97.1533;1.6438
2022.01.12;A311022A15;2031.10.22;88.3993;89.2588;0.7301
2022.01.12;A271027A16;2027.10.27;91.7795;92.3958;0.6329
2022.01.12;A221026B17;2022.10.26;98.7509;98.8566;0.374
2022.01.12;A261222D17;2026.12.22;91.8988;92.3934;0.1582
2022.01.12;A230726B18;2023.07.26;100.2;100.6;0.429
2022.01.12;A381027A18;2038.10.27;78.0987;79.3601;0.6329
2022.01.12;A241024C18;2024.10.24;95.0435;95.3662;0.5479
2022.01.12;A300821A19;2030.08.21;87.9817;88.8864;1.1836
2022.01.12;A220824C19;2022.08.24;98.8886;98.9714;0.5795
2022.01.12;A251126C19;2025.11.26;87.7158;88.0365;0.1288
2022.01.12;A270422B20;2027.04.22;99.05;99.4;0.4305
2022.01.12;A410425A20;2041.04.25;75.9044;77.146;2.1534
2022.01.12;A230823C20;2023.08.23;96.4937;96.6282;0.5836
2022.01.12;A290523A20;2029.05.23;83.5687;84.2298;1.2822
2022.01.12;A260422E20;2026.04.22;88.2437;88.5961;1.089
2022.01.12;A330420A20;2033.04.20;78.483;79.3032;1.6459
2022.01.12;A340622A21;2034.06.22;75.7301;76.8234;1.2575
2022.01.12;A290822B21;2029.08.22;97.2585;97.7;0.3471
2022.01.12;A260826F21;2026.08.26;87.3507;87.7643;0.5712
2022.01.12;A510428G21;2051.04.28;82.7787;84.3665;2.8384
2022.01.12;D220504;2022.05.04;99.0753;99.1211;0
2022.01.12;D220629;2022.06.29;98.5196;98.583;0
2022.01.12;D220824;2022.08.24;98.0238;98.1076;0
2022.01.12;D221019;2022.10.19;97.4311;97.5345;0
2022.01.12;D221228;2022.12.28;96.1937;96.3288;0
2022.01.13;A231124A07;2023.11.24;103.256;103.4731;0.8219
2022.01.13;A220624A11;2022.06.24;101.5081;101.5669;3.8932
2022.01.13;A281022A11;2028.10.22;112.1844;112.987;1.5349
2022.01.13;A250624B14;2025.06.24;103.2558;103.6735;3.0589
2022.01.13;A240626B15;2024.06.26;97.1115;97.3356;1.6521
2022.01.13;A311022A15;2031.10.22;88.8302;89.6946;0.739
2022.01.13;A271027A16;2027.10.27;92.3513;92.8761;0.6411
2022.01.13;A221026B17;2022.10.26;98.6801;98.7702;0.3788
2022.01.13;A261222D17;2026.12.22;92.2731;92.77;0.1658
2022.01.13;A230726B18;2023.07.26;100.2;100.45;0.4345
2022.01.13;A381027A18;2038.10.27;78.583;79.6569;0.6411
2022.01.13;A241024C18;2024.10.24;95.3704;95.7194;0.5548
2022.01.13;A300821A19;2030.08.21;88.3065;89.215;1.1918
2022.01.13;A220824C19;2022.08.24;98.8935;98.97;0.5836
2022.01.13;A251126C19;2025.11.26;87.9159;88.2051;0.1315
2022.01.13;A270422B20;2027.04.22;99.05;99.5;0.4358
2022.01.13;A410425A20;2041.04.25;76.5241;77.5677;2.1616
2022.01.13;A230823C20;2023.08.23;96.5144;96.6936;0.5877
2022.01.13;A290523A20;2029.05.23;84.0689;84.6787;1.2877
2022.01.13;A260422E20;2026.04.22;88.5321;88.9211;1.0932
2022.01.13;A330420A20;2033.04.20;78.9331;79.6833;1.6521
2022.01.13;A340622A21;2034.06.22;76.2782;77.2221;1.2637
2022.01.13;A290822B21;2029.08.22;97.2593;97.7;0.3539
2022.01.13;A260826F21;2026.08.26;87.7332;88.0731;0.5753
2022.01.13;A510428G21;2051.04.28;83.568;85.0419;2.8493
2022.01.13;D220504;2022.05.04;99.0835;99.1289;0
2022.01.13;D220629;2022.06.29;98.5283;98.5913;0
2022.01.13;D220824;2022.08.24;98.0265;98.0861;0
2022.01.13;D221019;2022.10.19;97.44;97.5431;0
2022.01.13;D221228;2022.12.28;96.2311;96.3659;0
2022.01.14;A231124A07;2023.11.24;103.233;103.4678;0.8384
2022.01.14;A220624A11;2022.06.24;101.4583;101.5078;3.9123
2022.01.14;A281022A11;2028.10.22;112.426;113.2927;1.5534
2022.01.14;A250624B14;2025.06.24;103.4779;103.8319;3.074
2022.01.14;A240626B15;2024.06.26;97.1146;97.4281;1.6603
2022.01.14;A311022A15;2031.10.22;89.552;90.1328;0.7479
2022.01.14;A271027A16;2027.10.27;92.4971;93.1187;0.6493
2022.01.14;A221026B17;2022.10.26;98.6921;98.7819;0.3836
2022.01.14;A261222D17;2026.12.22;92.4833;93.023;0.1733
2022.01.14;A230726B18;2023.07.26;100.2;100.5;0.44
2022.01.14;A381027A18;2038.10.27;78.9736;80.2524;0.6493
2022.01.14;A241024C18;2024.10.24;95.499;95.7483;0.5616
2022.01.14;A300821A19;2030.08.21;88.8922;89.6105;1.2
2022.01.14;A220824C19;2022.08.24;98.8925;98.9745;0.5877
2022.01.14;A251126C19;2025.11.26;88.2128;88.4707;0.1342
2022.01.14;A270422B20;2027.04.22;99.05;99.5;0.441
2022.01.14;A410425A20;2041.04.25;76.7334;78.0982;2.1699
2022.01.14;A230823C20;2023.08.23;96.5201;96.7289;0.5918
2022.01.14;A290523A20;2029.05.23;84.1844;84.9066;1.2932
2022.01.14;A260422E20;2026.04.22;88.68;89.1051;1.0973
2022.01.14;A330420A20;2033.04.20;79.3111;79.9896;1.6582
2022.01.14;A340622A21;2034.06.22;76.6736;77.7029;1.2699
2022.01.14;A290822B21;2029.08.22;97.2601;97.7;0.3607
2022.01.14;A260826F21;2026.08.26;87.815;88.3067;0.5795
2022.01.14;A510428G21;2051.04.28;84.1004;85.8625;2.8603
2022.01.14;D220504;2022.05.04;99.0917;99.1367;0
2022.01.14;D220629;2022.06.29;98.5369;98.5997;0
2022.01.14;D220824;2022.08.24;98.0056;98.0886;0
2022.01.14;D221019;2022.10.19;97.4489;97.5517;0
2022.01.14;D221228;2022.12.28;96.349;96.4748;0
2022.01.17;A231124A07;2023.11.24;103.4343;103.6147;0.8877
2022.01.17;A220624A11;2022.06.24;101.4133;101.4573;3.9699
2022.01.17;A281022A11;2028.10.22;112.5972;113.4648;1.6089
2022.01.17;A250624B14;2025.06.24;103.5343;103.7913;3.1192
2022.01.17;A240626B15;2024.06.26;97.2577;97.5484;1.6849
2022.01.17;A311022A15;2031.10.22;89.2702;90.2118;0.7747
2022.01.17;A271027A16;2027.10.27;92.5537;93.127;0.674
2022.01.17;A221026B17;2022.10.26;98.6981;98.8018;0.3979
2022.01.17;A261222D17;2026.12.22;92.5768;93.1163;0.1959
2022.01.17;A230726B18;2023.07.26;100.2;100.5;0.4565
2022.01.17;A381027A18;2038.10.27;79.8623;80.7571;0.674
2022.01.17;A241024C18;2024.10.24;95.5857;95.9345;0.5822
2022.01.17;A300821A19;2030.08.21;88.7709;89.6186;1.2247
2022.01.17;A220824C19;2022.08.24;98.9072;98.9882;0.6
2022.01.17;A251126C19;2025.11.26;88.2356;88.5253;0.1425
2022.01.17;A270422B20;2027.04.22;99.06;99.5;0.4568
2022.01.17;A410425A20;2041.04.25;77.4707;78.6373;2.1945
2022.01.17;A230823C20;2023.08.23;96.6411;96.8195;0.6041
2022.01.17;A290523A20;2029.05.23;84.31;85.0327;1.3096
2022.01.17;A260422E20;2026.04.22;88.8058;89.1599;1.1096
2022.01.17;A330420A20;2033.04.20;79.3979;80.3046;1.6767
2022.01.17;A340622A21;2034.06.22;76.921;77.9537;1.2884
2022.01.17;A290822B21;2029.08.22;97.2626;97.7;0.3811
2022.01.17;A260826F21;2026.08.26;88.0607;88.4014;0.5918
2022.01.17;A510428G21;2051.04.28;84.1027;86.0023;2.8932
2022.01.17;D220504;2022.05.04;99.1221;99.1659;0
2022.01.17;D220629;2022.06.29;98.563;98.6246;0
2022.01.17;D220824;2022.08.24;98.032;98.0905;0
2022.01.17;D221019;2022.10.19;97.4758;97.5775;0
2022.01.17;D221228;2022.12.28;96.3615;96.4863;0
2022.01.18;A231124A07;2023.11.24;103.4652;103.6454;0.9041
2022.01.18;A220624A11;2022.06.24;101.3956;101.4481;3.989
2022.01.18;A281022A11;2028.10.22;112.4078;113.2733;1.6274
2022.01.18;A250624B14;2025.06.24;103.3718;103.7564;3.1342
2022.01.18;A240626B15;2024.06.26;97.2605;97.5509;1.6932
2022.01.18;A311022A15;2031.10.22;89.2005;90.0683;0.7836
2022.01.18;A271027A16;2027.10.27;92.4141;92.9861;0.6822
2022.01.18;A221026B17;2022.10.26;98.7026;98.806;0.4027
2022.01.18;A261222D17;2026.12.22;92.4977;93.0364;0.2034
2022.01.18;A230726B18;2023.07.26;100.2;100.5;0.462
2022.01.18;A381027A18;2038.10.27;79.2748;80.4595;0.6822
2022.01.18;A241024C18;2024.10.24;95.565;95.9133;0.589
2022.01.18;A300821A19;2030.08.21;88.5796;89.4903;1.2329
2022.01.18;A220824C19;2022.08.24;98.9121;98.9927;0.6041
2022.01.18;A251126C19;2025.11.26;88.1471;88.5006;0.1452
2022.01.18;A270422B20;2027.04.22;99.05;99.5;0.462
2022.01.18;A410425A20;2041.04.25;76.9498;78.1063;2.2027
2022.01.18;A230823C20;2023.08.23;96.6615;96.8247;0.6082
2022.01.18;A290523A20;2029.05.23;84.2045;84.8701;1.3151
2022.01.18;A260422E20;2026.04.22;88.7419;89.1663;1.1137
2022.01.18;A330420A20;2033.04.20;79.2518;80.0048;1.6829
2022.01.18;A340622A21;2034.06.22;76.6889;77.7176;1.2945
2022.01.18;A290822B21;2029.08.22;97.2634;97.7;0.3879
2022.01.18;A260826F21;2026.08.26;88.0294;88.3318;0.5959
2022.01.18;A510428G21;2051.04.28;83.0453;84.7749;2.9041
2022.01.18;D220504;2022.05.04;99.1302;99.1736;0
2022.01.18;D220629;2022.06.29;98.5717;98.6329;0
2022.01.18;D220824;2022.08.24;98.0117;98.0932;0
2022.01.18;D221019;2022.10.19;97.4847;97.5861;0
2022.01.18;D221228;2022.12.28;96.3628;96.4961;0
2022.01.19;A231124A07;2023.11.24;103.496;103.64;0.9205
2022.01.19;A220624A11;2022.06.24;101.3953;101.4388;4.0082
2022.01.19;A281022A11;2028.10.22;112.0351;112.8966;1.6459
2022.01.19;A250624B14;2025.06.24;103.3054;103.6894;3.1493
2022.01.19;A240626B15;2024.06.26;97.2412;97.5536;1.7014
2022.01.19;A311022A15;2031.10.22;88.5587;89.3467;0.7925
2022.01.19;A271027A16;2027.10.27;92.2749;92.7979;0.6904
2022.01.19;A221026B17;2022.10.26;98.7071;98.8101;0.4075
2022.01.19;A261222D17;2026.12.22;92.213;92.7907;0.211
2022.01.19;A230726B18;2023.07.26;100.1553;100.6;0.4675
2022.01.19;A381027A18;2038.10.27;78.5961;79.571;0.6904
2022.01.19;A241024C18;2024.10.24;95.5442;95.8672;0.5959
2022.01.19;A300821A19;2030.08.21;88.0032;88.7767;1.2411
2022.01.19;A220824C19;2022.08.24;98.917;98.9973;0.6082
2022.01.19;A251126C19;2025.11.26;88.0268;88.4116;0.1479
2022.01.19;A270422B20;2027.04.22;99.05;99.5;0.4673
2022.01.19;A410425A20;2041.04.25;76.1245;77.1604;2.211
2022.01.19;A230823C20;2023.08.23;96.6671;96.83;0.6123
2022.01.19;A290523A20;2029.05.23;83.8792;84.5415;1.3205
2022.01.19;A260422E20;2026.04.22;88.5022;88.9603;1.1178
2022.01.19;A330420A20;2033.04.20;78.5854;79.4057;1.689
2022.01.19;A340622A21;2034.06.22;76.1455;77.0864;1.3007
2022.01.19;A290822B21;2029.08.22;97.2642;97.7;0.3947
2022.01.19;A260826F21;2026.08.26;87.6973;88.149;0.6
2022.01.19;A510428G21;2051.04.28;82.5242;83.971;2.9151
2022.01.19;D220504;2022.05.04;99.1383;99.1785;0
2022.01.19;D220629;2022.06.29;98.5804;98.6413;0
2022.01.19;D220824;2022.08.24;98.0496;98.1308;0
2022.01.19;D221019;2022.10.19;97.4937;97.5947;0
2022.01.19;D221228;2022.12.28;96.3553;96.4793;0
2022.01.20;A231124A07;2023.11.24;103.401;103.6345;0.937
2022.01.20;A220624A11;2022.06.24;101.3689;101.4295;4.0274
2022.01.20;A281022A11;2028.10.22;111.4207;112.2145;1.6644
2022.01.20;A250624B14;2025.06.24;103.08;103.5265;3.1644
2022.01.20;A240626B15;2024.06.26;97.1997;97.4669;1.7096
2022.01.20;A311022A15;2031.10.22;87.5707;88.49;0.8014
2022.01.20;A271027A16;2027.10.27;91.7118;92.3254;0.6986
2022.01.20;A221026B17;2022.10.26;98.7116;98.7996;0.4123
2022.01.20;A261222D17;2026.12.22;91.9297;92.5049;0.2185
2022.01.20;A230726B18;2023.07.26;100.1547;100.5;0.473
2022.01.20;A381027A18;2038.10.27;77.1638;78.3087;0.6986
2022.01.20;A241024C18;2024.10.24;95.4989;95.8213;0.6027
2022.01.20;A300821A19;2030.08.21;87.3046;88.1347;1.2493
2022.01.20;A220824C19;2022.08.24;98.9219;98.9961;0.6123
2022.01.20;A251126C19;2025.11.26;87.843;88.2586;0.1507
2022.01.20;A270422B20;2027.04.22;99.05;99.45;0.4725
2022.01.20;A410425A20;2041.04.25;74.8066;76.1267;2.2192
2022.01.20;A230823C20;2023.08.23;96.6284;96.8205;0.6164
2022.01.20;A290523A20;2029.05.23;83.2828;83.9392;1.326
2022.01.20;A260422E20;2026.04.22;88.1938;88.6495;1.1219
2022.01.20;A330420A20;2033.04.20;77.7793;78.5895;1.6952
2022.01.20;A340622A21;2034.06.22;75.0692;75.9164;1.3068
2022.01.20;A290822B21;2029.08.22;97.15;97.35;0.4015
2022.01.20;A260826F21;2026.08.26;87.4419;87.8165;0.6041
2022.01.20;A510428G21;2051.04.28;81.6233;83.3097;2.926
2022.01.20;D220504;2022.05.04;99.1323;99.1749;0
2022.01.20;D220629;2022.06.29;98.5891;98.6496;0
2022.01.20;D220824;2022.08.24;98.0008;98.0815;0
2022.01.20;D221019;2022.10.19;97.5026;97.5961;0
2022.01.20;D221228;2022.12.28;96.3391;96.4716;0
2022.01.21;A231124A07;2023.11.24;103.3243;103.5752;0.9534
2022.01.21;A220624A11;2022.06.24;101.2743;101.3257;4.0466
2022.01.21;A281022A11;2028.10.22;110.9317;111.7819;1.6829
2022.01.21;A250624B14;2025.06.24;102.8872;103.3324;3.1795
2022.01.21;A240626B15;2024.06.26;97.1805;97.4474;1.7178
2022.01.21;A311022A15;2031.10.22;87.0832;87.9254;0.8103
2022.01.21;A271027A16;2027.10.27;91.4338;91.9034;0.7068
2022.01.21;A221026B17;2022.10.26;98.6286;98.7161;0.4171
2022.01.21;A261222D17;2026.12.22;91.7701;92.2616;0.226
2022.01.21;A230726B18;2023.07.26;100.15;100.5;0.4785
2022.01.21;A381027A18;2038.10.27;77.0717;78.2147;0.7068
2022.01.21;A241024C18;2024.10.24;95.503;95.8002;0.6096
2022.01.21;A300821A19;2030.08.21;86.928;87.8174;1.2575
2022.01.21;A220824C19;2022.08.24;98.7797;98.8532;0.6164
2022.01.21;A251126C19;2025.11.26;87.7236;88.1062;0.1534
2022.01.21;A270422B20;2027.04.22;99.05;99.45;0
2022.01.21;A410425A20;2041.04.25;74.309;75.4144;2.2274
2022.01.21;A230823C20;2023.08.23;96.5898;96.7815;0.6205
2022.01.21;A290523A20;2029.05.23;82.7998;83.4515;1.3315
2022.01.21;A260422E20;2026.04.22;88.0961;88.5509;1.126
2022.01.21;A330420A20;2033.04.20;77.2006;78.1504;1.7014
2022.01.21;A340622A21;2034.06.22;74.7679;75.6882;1.313
2022.01.21;A290822B21;2029.08.22;97;97.3;0.4083
2022.01.21;A260826F21;2026.08.26;87.1877;87.6356;0.6082
2022.01.21;A510428G21;2051.04.28;81.3691;83.0477;2.937
2022.01.21;D220504;2022.05.04;99.0928;99.1349;0
2022.01.21;D220629;2022.06.29;98.5978;98.6579;0
2022.01.21;D220824;2022.08.24;97.9525;98.0385;0
2022.01.21;D221019;2022.10.19;97.4472;97.5331;0
2022.01.21;D221228;2022.12.28;96.2265;96.3494;0
2022.01.21;A280323B22;2028.03.23;98.2574;98.8285;0.0247
2022.01.21;A321124A22;2032.11.24;98.2025;99.2668;0.026
2022.01.24;A231124A07;2023.11.24;103.3271;103.577;1.0027
2022.01.24;A220624A11;2022.06.24;101.2576;101.3081;4.1041
2022.01.24;A281022A11;2028.10.22;111.3433;112.1967;1.7384
2022.01.24;A250624B14;2025.06.24;102.9758;103.3887;3.2247
2022.01.24;A240626B15;2024.06.26;97.256;97.5445;1.7425
2022.01.24;A311022A15;2031.10.22;87.8626;88.7134;0.837
2022.01.24;A271027A16;2027.10.27;91.9131;92.4325;0.7315
2022.01.24;A221026B17;2022.10.26;98.6502;98.7296;0.4315
2022.01.24;A261222D17;2026.12.22;92.027;92.5194;0.2486
2022.01.24;A230726B18;2023.07.26;100.15;100.5;0.495
2022.01.24;A381027A18;2038.10.27;77.6473;78.8977;0.7315
2022.01.24;A241024C18;2024.10.24;95.5648;95.8862;0.6301
2022.01.24;A300821A19;2030.08.21;87.381;88.211;1.2822
2022.01.24;A220824C19;2022.08.24;98.8075;98.8744;0.6288
2022.01.24;A251126C19;2025.11.26;87.8429;88.2572;0.1616
2022.01.24;A270422B20;2027.04.22;99.05;99.45;0.0233
2022.01.24;A410425A20;2041.04.25;75.0166;76.0327;2.2521
2022.01.24;A230823C20;2023.08.23;96.6361;96.7976;0.6329
2022.01.24;A290523A20;2029.05.23;83.1952;83.9047;1.3479
2022.01.24;A260422E20;2026.04.22;88.2913;88.6763;1.1384
2022.01.24;A330420A20;2033.04.20;77.796;78.6056;1.7199
2022.01.24;A340622A21;2034.06.22;75.3919;76.3988;1.3315
2022.01.24;A290822B21;2029.08.22;97;97.3;0.4288
2022.01.24;A260826F21;2026.08.26;87.4315;87.8427;0.6205
2022.01.24;A510428G21;2051.04.28;82.2693;83.7092;2.9699
2022.01.24;D220504;2022.05.04;99.1189;99.1599;0
2022.01.24;D220629;2022.06.29;98.6197;98.6787;0
2022.01.24;D220824;2022.08.24;97.9805;98.0597;0
2022.01.24;D221019;2022.10.19;97.4748;97.5668;0
2022.01.24;D221228;2022.12.28;96.2497;96.3804;0
2022.01.24;A280323B22;2028.03.23;98.7771;99.3514;0.0616
2022.01.24;A321124A22;2032.11.24;98.8554;99.845;0.0651
2022.01.25;A231124A07;2023.11.24;103.3932;103.5715;1.0192
2022.01.25;A220624A11;2022.06.24;101.2576;101.2993;4.1233
2022.01.25;A281022A11;2028.10.22;111.8867;112.6835;1.7568
2022.01.25;A250624B14;2025.06.24;103.2909;103.7051;3.2397
2022.01.25;A240626B15;2024.06.26;97.3254;97.6139;1.7507
2022.01.25;A311022A15;2031.10.22;88.5023;89.2885;0.8459
2022.01.25;A271027A16;2027.10.27;92.1991;92.7202;0.7397
2022.01.25;A221026B17;2022.10.26;98.6622;98.7557;0.4363
2022.01.25;A261222D17;2026.12.22;92.2354;92.7702;0.2562
2022.01.25;A230726B18;2023.07.26;100.15;100.5;0
2022.01.25;A381027A18;2038.10.27;78.8028;79.9777;0.7397
2022.01.25;A241024C18;2024.10.24;95.6675;95.9643;0.637
2022.01.25;A300821A19;2030.08.21;87.8938;88.7942;1.2904
2022.01.25;A220824C19;2022.08.24;98.8241;98.8796;0.6329
2022.01.25;A251126C19;2025.11.26;88.1372;88.5851;0.1644
2022.01.25;A270422B20;2027.04.22;99.05;99.45;0.0349
2022.01.25;A410425A20;2041.04.25;75.8303;77.0686;2.2603
2022.01.25;A230823C20;2023.08.23;96.6418;96.803;0.637
2022.01.25;A290523A20;2029.05.23;83.527;84.2948;1.3534
2022.01.25;A260422E20;2026.04.22;88.4728;88.9289;1.1425
2022.01.25;A330420A20;2033.04.20;78.758;79.5042;1.726
2022.01.25;A340622A21;2034.06.22;76.4026;77.267;1.3377
2022.01.25;A290822B21;2029.08.22;97.1;97.3;0.4356
2022.01.25;A260826F21;2026.08.26;87.662;88.1119;0.6247
2022.01.25;A510428G21;2051.04.28;83.4456;85.1868;2.9808
2022.01.25;D220504;2022.05.04;99.0683;99.1061;0
2022.01.25;D220629;2022.06.29;98.6284;98.6871;0
2022.01.25;D220824;2022.08.24;98.0011;98.0687;0
2022.01.25;D221019;2022.10.19;97.4839;97.5827;0
2022.01.25;D221228;2022.12.28;96.3125;96.4255;0
2022.01.25;A280323B22;2028.03.23;99.142;99.6661;0.074
2022.01.25;A321124A22;2032.11.24;99.5963;100.595;0.0781
2022.01.26;A231124A07;2023.11.24;103.3348;103.5662;1.0356
2022.01.26;A220624A11;2022.06.24;101.2325;101.2864;4.1425
2022.01.26;A281022A11;2028.10.22;111.3957;112.3104;1.7753
2022.01.26;A250624B14;2025.06.24;103.1298;103.5429;3.2548
2022.01.26;A240626B15;2024.06.26;97.262;97.572;1.7589
2022.01.26;A311022A15;2031.10.22;87.7974;88.7183;0.8548
2022.01.26;A271027A16;2027.10.27;91.7788;92.3913;0.7479
2022.01.26;A221026B17;2022.10.26;98.6526;98.7386;0.4411
2022.01.26;A261222D17;2026.12.22;92.0346;92.5265;0.2637
2022.01.26;A230726B18;2023.07.26;100.15;100.5282;0
2022.01.26;A381027A18;2038.10.27;77.9382;79.0967;0.7479
2022.01.26;A241024C18;2024.10.24;95.5729;95.9186;0.6438
2022.01.26;A300821A19;2030.08.21;87.451;88.3456;1.2986
2022.01.26;A220824C19;2022.08.24;98.813;98.8849;0.637
2022.01.26;A251126C19;2025.11.26;88.0812;88.4004;0.1671
2022.01.26;A270422B20;2027.04.22;99.05;99.45;0.0466
2022.01.26;A410425A20;2041.04.25;74.82;76.1396;2.2685
2022.01.26;A230823C20;2023.08.23;96.6329;96.7937;0.6411
2022.01.26;A290523A20;2029.05.23;83.3144;83.9698;1.3589
2022.01.26;A260422E20;2026.04.22;88.3749;88.7598;1.1466
2022.01.26;A330420A20;2033.04.20;78.0975;78.8362;1.7322
2022.01.26;A340622A21;2034.06.22;75.7079;76.6411;1.3438
2022.01.26;A290822B21;2029.08.22;96.9;97.25;0.4424
2022.01.26;A260826F21;2026.08.26;87.5194;87.9306;0.6288
2022.01.26;A510428G21;2051.04.28;82.0131;83.5784;2.9918
2022.01.26;D220504;2022.05.04;99.0749;99.115;0
2022.01.26;D220629;2022.06.29;98.6371;98.6954;0
2022.01.26;D220824;2022.08.24;97.9992;98.0777;0
2022.01.26;D221019;2022.10.19;97.4931;97.5845;0
2022.01.26;D221228;2022.12.28;96.323;96.4444;0
2022.01.26;A280323B22;2028.03.23;98.6735;99.3513;0.0863
2022.01.26;A321124A22;2032.11.24;98.7734;99.8445;0.0911
2022.01.27;A231124A07;2023.11.24;103.3296;103.5607;1.0521
2022.01.27;A220624A11;2022.06.24;101.2201;101.2695;4.1616
2022.01.27;A281022A11;2028.10.22;111.3309;112.1222;1.7938
2022.01.27;A250624B14;2025.06.24;103.1275;103.5402;3.2699
2022.01.27;A240626B15;2024.06.26;97.265;97.5747;1.7671
2022.01.27;A311022A15;2031.10.22;87.8;88.5072;0.8637
2022.01.27;A271027A16;2027.10.27;91.782;92.347;0.7562
2022.01.27;A221026B17;2022.10.26;98.636;98.7288;0.4459
2022.01.27;A261222D17;2026.12.22;91.8753;92.4069;0.2712
2022.01.27;A230726B18;2023.07.26;100.15;100.5276;0.0116
2022.01.27;A381027A18;2038.10.27;77.9403;79.1962;0.7562
2022.01.27;A241024C18;2024.10.24;95.577;95.9223;0.6507
2022.01.27;A300821A19;2030.08.21;87.3274;88.2202;1.3068
2022.01.27;A220824C19;2022.08.24;98.8076;98.8791;0.6411
2022.01.27;A251126C19;2025.11.26;88.0571;88.4079;0.1699
2022.01.27;A270422B20;2027.04.22;99.05;99.45;0.0582
2022.01.27;A410425A20;2041.04.25;74.8223;75.9369;2.2767
2022.01.27;A230823C20;2023.08.23;96.6094;96.7991;0.6452
2022.01.27;A290523A20;2029.05.23;83.2111;83.8652;1.3644
2022.01.27;A260422E20;2026.04.22;88.2424;88.6614;1.1507
2022.01.27;A330420A20;2033.04.20;78.1016;78.9889;1.7384
2022.01.27;A340622A21;2034.06.22;75.7891;76.8017;1.35
2022.01.27;A290822B21;2029.08.22;96.95;97.2981;0.4492
2022.01.27;A260826F21;2026.08.26;87.4517;87.8248;0.6329
2022.01.27;A510428G21;2051.04.28;82.0141;83.8444;3.0027
2022.01.27;D220504;2022.05.04;99.071;99.1107;0
2022.01.27;D220629;2022.06.29;98.5838;98.6293;0
2022.01.27;D220824;2022.08.24;97.9806;98.0587;0
2022.01.27;D221019;2022.10.19;97.4743;97.5583;0
2022.01.27;D221228;2022.12.28;96.3249;96.4546;0
2022.01.27;A280323B22;2028.03.23;98.6219;99.2467;0.0986
2022.01.27;A321124A22;2032.11.24;98.6916;99.6786;0.1041
2022.01.28;A231124A07;2023.11.24;103.3601;103.5554;1.0685
2022.01.28;A220624A11;2022.06.24;101.2118;101.2608;4.1808
2022.01.28;A281022A11;2028.10.22;111.6302;112.4853;1.8123
2022.01.28;A250624B14;2025.06.24;103.0936;103.5377;3.2849
2022.01.28;A240626B15;2024.06.26;97.2459;97.5331;1.7753
2022.01.28;A311022A15;2031.10.22;88.5097;89.3673;0.8726
2022.01.28;A271027A16;2027.10.27;91.9262;92.5394;0.7644
2022.01.28;A221026B17;2022.10.26;98.5558;98.6409;0.4507
2022.01.28;A261222D17;2026.12.22;92.1239;92.6159;0.2788
2022.01.28;A230726B18;2023.07.26;100.15;100.527;0.0233
2022.01.28;A381027A18;2038.10.27;79.1009;80.3802;0.7644
